,Strategy,Simulation,Iterations,Samples,Area,Error
8,ortho,8.0,1500.0,20000.0,1.5083010000000001,-0.0007326450000002538
9,ortho,9.0,1500.0,20000.0,1.5072075,-0.0018261450000003343
10,ortho,10.0,1500.0,20000.0,1.5079365000000002,-0.0010971450000001326
11,ortho,11.0,1500.0,20000.0,1.5119460000000002,0.0029123549999998666
12,ortho,12.0,1500.0,20000.0,1.5093945000000002,0.00036085499999982673
13,ortho,13.0,1500.0,20000.0,1.5086655000000002,-0.00036814500000015293
14,ortho,14.0,1500.0,20000.0,1.5035625000000001,-0.005471145000000233
15,ortho,15.0,1500.0,20000.0,1.5141330000000002,0.005099354999999806
16,ortho,16.0,1500.0,20000.0,1.5075720000000004,-0.0014616450000000114
17,ortho,17.0,1500.0,20000.0,1.5053850000000002,-0.0036486450000001724
18,ortho,18.0,1500.0,20000.0,1.5072075,-0.0018261450000003343
19,ortho,19.0,1500.0,20000.0,1.5072075,-0.0018261450000003343
20,ortho,20.0,1500.0,20000.0,1.5166845000000002,0.007650854999999845
21,ortho,21.0,1500.0,20000.0,1.5064785000000003,-0.002555145000000092
22,ortho,22.0,1500.0,20000.0,1.5112170000000003,0.002183354999999887
23,ortho,23.0,1500.0,20000.0,1.5123105000000001,0.0032768549999997454
24,ortho,24.0,1500.0,20000.0,1.5042915000000003,-0.004742145000000031
25,ortho,25.0,1500.0,20000.0,1.5097590000000003,0.0007253549999999276
26,ortho,26.0,1500.0,20000.0,1.5115815000000001,0.0025478549999997657
27,ortho,27.0,1500.0,20000.0,1.5101235000000002,0.0010898549999998064
28,ortho,28.0,1500.0,20000.0,1.5061140000000002,-0.0029196450000001928
29,ortho,29.0,1500.0,20000.0,1.5119460000000002,0.0029123549999998666
30,ortho,30.0,1500.0,20000.0,1.5072075,-0.0018261450000003343
31,ortho,31.0,1500.0,20000.0,1.5064785000000003,-0.002555145000000092
32,ortho,32.0,1500.0,20000.0,1.5057495000000003,-0.0032841450000000716
33,ortho,33.0,1500.0,20000.0,1.5050205,-0.004013145000000273
34,ortho,34.0,1500.0,20000.0,1.5108525000000002,0.001818854999999786
35,ortho,35.0,1500.0,20000.0,1.5068430000000002,-0.002190645000000213
36,ortho,36.0,1500.0,20000.0,1.5108525000000002,0.001818854999999786
37,ortho,37.0,1500.0,20000.0,1.5130395000000003,0.004005854999999947
38,ortho,38.0,1500.0,20000.0,1.5083010000000001,-0.0007326450000002538
39,ortho,39.0,1500.0,20000.0,1.5079365000000002,-0.0010971450000001326
40,ortho,40.0,1500.0,20000.0,1.5057495000000003,-0.0032841450000000716
41,ortho,41.0,1500.0,20000.0,1.5042915000000003,-0.004742145000000031
42,ortho,42.0,1500.0,20000.0,1.5068430000000002,-0.002190645000000213
43,ortho,43.0,1500.0,20000.0,1.5101235000000002,0.0010898549999998064
44,ortho,44.0,1500.0,20000.0,1.5079365000000002,-0.0010971450000001326
45,ortho,45.0,1500.0,20000.0,1.5072075,-0.0018261450000003343
46,ortho,46.0,1500.0,20000.0,1.5093945000000002,0.00036085499999982673
47,ortho,47.0,1500.0,20000.0,1.5115815000000001,0.0025478549999997657
48,ortho,48.0,1500.0,20000.0,1.5115815000000001,0.0025478549999997657
49,ortho,49.0,1500.0,20000.0,1.5119460000000002,0.0029123549999998666
50,ortho,50.0,1500.0,20000.0,1.5112170000000003,0.002183354999999887
51,ortho,51.0,1500.0,20000.0,1.510488,0.0014543549999996852
52,ortho,52.0,1500.0,20000.0,1.5042915000000003,-0.004742145000000031
53,ortho,53.0,1500.0,20000.0,1.5141330000000002,0.005099354999999806
54,ortho,54.0,1500.0,20000.0,1.5097590000000003,0.0007253549999999276
55,ortho,55.0,1500.0,20000.0,1.5181425000000002,0.009108854999999805
56,ortho,56.0,1500.0,20000.0,1.5064785000000003,-0.002555145000000092
57,ortho,57.0,1500.0,20000.0,1.5115815000000001,0.0025478549999997657
58,ortho,58.0,1500.0,20000.0,1.5079365000000002,-0.0010971450000001326
59,ortho,59.0,1500.0,20000.0,1.5083010000000001,-0.0007326450000002538
60,ortho,60.0,1500.0,20000.0,1.5155910000000001,0.006557354999999765
61,ortho,61.0,1500.0,20000.0,1.5126750000000002,0.0036413549999998462
62,ortho,62.0,1500.0,20000.0,1.5075720000000004,-0.0014616450000000114
63,ortho,63.0,1500.0,20000.0,1.510488,0.0014543549999996852
64,ortho,64.0,1500.0,20000.0,1.5108525000000002,0.001818854999999786
65,ortho,65.0,1500.0,20000.0,1.5093945000000002,0.00036085499999982673
66,ortho,66.0,1500.0,20000.0,1.5155910000000001,0.006557354999999765
67,ortho,67.0,1500.0,20000.0,1.5031980000000003,-0.0058356450000001114
68,ortho,68.0,1500.0,20000.0,1.5108525000000002,0.001818854999999786
69,ortho,69.0,1500.0,20000.0,1.5115815000000001,0.0025478549999997657
70,ortho,70.0,1500.0,20000.0,1.5035625000000001,-0.005471145000000233
71,ortho,71.0,1500.0,20000.0,1.5068430000000002,-0.002190645000000213
72,ortho,72.0,1500.0,20000.0,1.5101235000000002,0.0010898549999998064
73,ortho,73.0,1500.0,20000.0,1.5097590000000003,0.0007253549999999276
74,ortho,74.0,1500.0,20000.0,1.5068430000000002,-0.002190645000000213
75,ortho,75.0,1500.0,20000.0,1.50903,-3.6450000002741234e-06
76,ortho,76.0,1500.0,20000.0,1.5152265000000003,0.006192854999999886
77,ortho,77.0,1500.0,20000.0,1.5039270000000002,-0.005106645000000132
78,ortho,78.0,1500.0,20000.0,1.5086655000000002,-0.00036814500000015293
79,ortho,79.0,1500.0,20000.0,1.5064785000000003,-0.002555145000000092
80,ortho,80.0,1500.0,20000.0,1.50903,-3.6450000002741234e-06
81,ortho,81.0,1500.0,20000.0,1.5148620000000004,0.005828355000000007
82,ortho,82.0,1500.0,20000.0,1.5101235000000002,0.0010898549999998064
83,ortho,83.0,1500.0,20000.0,1.5115815000000001,0.0025478549999997657
84,ortho,84.0,1500.0,20000.0,1.5137685000000003,0.004734854999999927
85,ortho,85.0,1500.0,20000.0,1.5028335000000002,-0.006200145000000212
86,ortho,86.0,1500.0,20000.0,1.5072075,-0.0018261450000003343
87,ortho,87.0,1500.0,20000.0,1.5006465000000002,-0.008387145000000151
88,ortho,88.0,1500.0,20000.0,1.5134040000000002,0.004370354999999826
89,ortho,89.0,1500.0,20000.0,1.5093945000000002,0.00036085499999982673
90,ortho,90.0,1500.0,20000.0,1.5097590000000003,0.0007253549999999276
91,ortho,91.0,1500.0,20000.0,1.5061140000000002,-0.0029196450000001928
92,ortho,92.0,1500.0,20000.0,1.5006465000000002,-0.008387145000000151
93,ortho,93.0,1500.0,20000.0,1.5083010000000001,-0.0007326450000002538
94,ortho,94.0,1500.0,20000.0,1.5079365000000002,-0.0010971450000001326
95,ortho,95.0,1500.0,20000.0,1.5053850000000002,-0.0036486450000001724
96,ortho,96.0,1500.0,20000.0,1.5093945000000002,0.00036085499999982673
97,ortho,97.0,1500.0,20000.0,1.5108525000000002,0.001818854999999786
98,ortho,98.0,1500.0,20000.0,1.5086655000000002,-0.00036814500000015293
99,ortho,99.0,1500.0,20000.0,1.5130395000000003,0.004005854999999947
0,grid ranking,0.0,1500.0,20000.0,1.5053436035482295,-0.003835707282051626
1,grid ranking,1.0,1500.0,20000.0,1.5082370955073612,-0.000942215322919937
2,grid ranking,2.0,1500.0,20000.0,1.5110396595344897,0.001860348704208592
3,grid ranking,3.0,1500.0,20000.0,1.5127067817382973,0.003527470908016195
4,grid ranking,4.0,1500.0,20000.0,1.5090934878133997,-8.582301688142557e-05
5,grid ranking,5.0,1500.0,20000.0,1.5057243037436545,-0.0034550070866266047
6,grid ranking,6.0,1500.0,20000.0,1.5063976609801804,-0.0027816498501007647
7,grid ranking,7.0,1500.0,20000.0,1.513932501708738,0.0047531908784568255
8,grid ranking,8.0,1500.0,20000.0,1.509355973869027,0.0001766630387458612
9,grid ranking,9.0,1500.0,20000.0,1.5049897681458926,-0.004189542684388536
10,grid ranking,10.0,1500.0,20000.0,1.5108011080936077,0.0016217972633265632
11,grid ranking,11.0,1500.0,20000.0,1.5060429590071365,-0.0031363518231446452
12,grid ranking,12.0,1500.0,20000.0,1.509419247520311,0.00023993669002986273
13,grid ranking,13.0,1500.0,20000.0,1.515270435120787,0.006091124290505956
14,grid ranking,14.0,1500.0,20000.0,1.507983601453539,-0.0011957093767420712
15,grid ranking,15.0,1500.0,20000.0,1.5056963115093243,-0.003482999320956859
16,grid ranking,16.0,1500.0,20000.0,1.5032784796733762,-0.005900831156904873
17,grid ranking,17.0,1500.0,20000.0,1.512638816979794,0.0034595061495128476
18,grid ranking,18.0,1500.0,20000.0,1.5058372150458297,-0.0033420957844514376
19,grid ranking,19.0,1500.0,20000.0,1.5103104329422614,0.0011311221119802983
20,grid ranking,20.0,1500.0,20000.0,1.509553206348596,0.00037389551831479295
21,grid ranking,21.0,1500.0,20000.0,1.5119857211816972,0.0028064103514160443
22,grid ranking,22.0,1500.0,20000.0,1.5086346666144619,-0.0005446442158192344
23,grid ranking,23.0,1500.0,20000.0,1.5076490779116698,-0.0015302329186113184
24,grid ranking,24.0,1500.0,20000.0,1.512855665934666,0.0036763551043847986
25,grid ranking,25.0,1500.0,20000.0,1.5118100910291543,0.002630780198873195
26,grid ranking,26.0,1500.0,20000.0,1.5092048395973148,2.5528767033655697e-05
27,grid ranking,27.0,1500.0,20000.0,1.5061868927569204,-0.002992418073360703
28,grid ranking,28.0,1500.0,20000.0,1.5090449585663044,-0.0001343522639767336
29,grid ranking,29.0,1500.0,20000.0,1.5115448131208002,0.002365502290519128
30,grid ranking,30.0,1500.0,20000.0,1.5075585129249356,-0.001620797905345528
31,grid ranking,31.0,1500.0,20000.0,1.5120862946359108,0.0029069838056297037
32,grid ranking,32.0,1500.0,20000.0,1.5101652808479407,0.0009859700176595432
33,grid ranking,33.0,1500.0,20000.0,1.5088624709628822,-0.00031683986739894365
34,grid ranking,34.0,1500.0,20000.0,1.50766244719864,-0.0015168636316411632
35,grid ranking,35.0,1500.0,20000.0,1.5089495248818745,-0.00022978594840661337
36,grid ranking,36.0,1500.0,20000.0,1.5099337470511396,0.0007544362208584676
37,grid ranking,37.0,1500.0,20000.0,1.5092577173650261,7.840653474500137e-05
38,grid ranking,38.0,1500.0,20000.0,1.513650017781922,0.004470706951640979
39,grid ranking,39.0,1500.0,20000.0,1.5193250586581175,0.010145747827836393
40,grid ranking,40.0,1500.0,20000.0,1.5065135077062342,-0.0026658031240469615
41,grid ranking,41.0,1500.0,20000.0,1.513185578682831,0.004006267852549872
42,grid ranking,42.0,1500.0,20000.0,1.5110064552453428,0.00182714441506171
43,grid ranking,43.0,1500.0,20000.0,1.5106864285584136,0.001507117728132501
44,grid ranking,44.0,1500.0,20000.0,1.5112343812495328,0.002055070419251681
45,grid ranking,45.0,1500.0,20000.0,1.503179163126442,-0.006000147703839165
46,grid ranking,46.0,1500.0,20000.0,1.5123924738167067,0.0032131629864255995
47,grid ranking,47.0,1500.0,20000.0,1.5120377883497538,0.0028584775194726575
48,grid ranking,48.0,1500.0,20000.0,1.5088242781761505,-0.0003550326541306159
49,grid ranking,49.0,1500.0,20000.0,1.5144388378856646,0.005259527055383462
50,grid ranking,50.0,1500.0,20000.0,1.5045045130011296,-0.004674797829151478
51,grid ranking,51.0,1500.0,20000.0,1.5003366131165328,-0.008842697713748349
52,grid ranking,52.0,1500.0,20000.0,1.5067938608986193,-0.002385449931661787
53,grid ranking,53.0,1500.0,20000.0,1.5101472559887568,0.0009679451584756471
54,grid ranking,54.0,1500.0,20000.0,1.5069999662915778,-0.002179344538703276
55,grid ranking,55.0,1500.0,20000.0,1.5060261947418563,-0.0031531160884248344
56,grid ranking,56.0,1500.0,20000.0,1.504366073012871,-0.004813237817410165
57,grid ranking,57.0,1500.0,20000.0,1.5100653308373935,0.0008860200071123536
58,grid ranking,58.0,1500.0,20000.0,1.505929925141654,-0.0032493856886270933
59,grid ranking,59.0,1500.0,20000.0,1.5098550784984306,0.000675767668149474
60,grid ranking,60.0,1500.0,20000.0,1.5138153684152675,0.004636057584986419
61,grid ranking,61.0,1500.0,20000.0,1.5131002337123216,0.0039209228820404896
62,grid ranking,62.0,1500.0,20000.0,1.51343749008215,0.004258179251868777
63,grid ranking,63.0,1500.0,20000.0,1.5052025412572079,-0.003976769573073247
64,grid ranking,64.0,1500.0,20000.0,1.5107810619464959,0.0016017511162147446
65,grid ranking,65.0,1500.0,20000.0,1.5098281417615247,0.0006488309312435714
66,grid ranking,66.0,1500.0,20000.0,1.5165144887770647,0.007335177946783622
67,grid ranking,67.0,1500.0,20000.0,1.5089932590647637,-0.00018605176551744762
68,grid ranking,68.0,1500.0,20000.0,1.5112081922832705,0.002028881452989406
69,grid ranking,69.0,1500.0,20000.0,1.506507203581241,-0.002672107249040101
70,grid ranking,70.0,1500.0,20000.0,1.502066447600401,-0.007112863229880029
71,grid ranking,71.0,1500.0,20000.0,1.5119756483878453,0.0027963375575641436
72,grid ranking,72.0,1500.0,20000.0,1.5080800090445106,-0.0010993017857705567
73,grid ranking,73.0,1500.0,20000.0,1.5120347811867096,0.0028554703564285244
74,grid ranking,74.0,1500.0,20000.0,1.505848716245092,-0.0033305945851891394
75,grid ranking,75.0,1500.0,20000.0,1.5090265120309518,-0.00015279879932927898
76,grid ranking,76.0,1500.0,20000.0,1.5068653102139553,-0.0023140006163258064
77,grid ranking,77.0,1500.0,20000.0,1.5075092946392892,-0.0016700161909919409
78,grid ranking,78.0,1500.0,20000.0,1.5066201535737418,-0.002559157256539324
79,grid ranking,79.0,1500.0,20000.0,1.5063922299060999,-0.002787080924181229
80,grid ranking,80.0,1500.0,20000.0,1.5075451673056883,-0.0016341435245927904
81,grid ranking,81.0,1500.0,20000.0,1.5108352537461998,0.00165594291591864
82,grid ranking,82.0,1500.0,20000.0,1.5112499819492664,0.00207067111898529
83,grid ranking,83.0,1500.0,20000.0,1.5029273111194237,-0.0062519997108574366
84,grid ranking,84.0,1500.0,20000.0,1.5075952408216453,-0.0015840700086358073
85,grid ranking,85.0,1500.0,20000.0,1.508545781721557,-0.0006335291087240513
86,grid ranking,86.0,1500.0,20000.0,1.5082622461335575,-0.0009170646967235907
87,grid ranking,87.0,1500.0,20000.0,1.514906239472827,0.00572692864254587
88,grid ranking,88.0,1500.0,20000.0,1.5105609651214291,0.0013816542911480045
89,grid ranking,89.0,1500.0,20000.0,1.5105673832473252,0.001388072417044084
90,grid ranking,90.0,1500.0,20000.0,1.5063522203630562,-0.0028270904672249575
91,grid ranking,91.0,1500.0,20000.0,1.504281388936973,-0.004897921893308066
92,grid ranking,92.0,1500.0,20000.0,1.5109625882406834,0.0017832774104022953
93,grid ranking,93.0,1500.0,20000.0,1.5108626145703097,0.0016833037400285633
94,grid ranking,94.0,1500.0,20000.0,1.5121725327134719,0.002993221883190733
95,grid ranking,95.0,1500.0,20000.0,1.509081846781988,-9.746404829313882e-05
96,grid ranking,96.0,1500.0,20000.0,1.5080698814365898,-0.001109429393691297
97,grid ranking,97.0,1500.0,20000.0,1.5082181445392615,-0.0009611662910196106
98,grid ranking,98.0,1500.0,20000.0,1.511567170408794,0.002387859578512952
99,grid ranking,99.0,1500.0,20000.0,1.5090158870570827,-0.0001634237731984456
